==WARNING== Could not deploy stock section files to "/home/dongyun/Documents/NVIDIA Nsight Compute/2026.1.0/Sections".
Set the HOME environment variable to a writable directory.
==WARNING== Using "/usr/local/cuda-13.2/nsight-compute-2026.1.0/target/linux-desktop-glibc_2_11_3-x64/../../sections" instead.
==WARNING== See https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#faq.
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","1430095","python3.12","127.0.0.1","kernel_cutlass_kernel_fouroversixkernelscute_sm100opsSm100IF3AdaptivePseudoQuantize_object_at__tensorptrbf16gmemalign16o409640961_tensorptrbf16gmemalign16o409640961__tensorptrf32gmemo11_0","1","7","(256, 1, 1)","(4096, 1, 1)","0","10.0","Launch Statistics","Waves Per SM","","6.92",
"0","1430095","python3.12","127.0.0.1","kernel_cutlass_kernel_fouroversixkernelscute_sm100opsSm100IF3AdaptivePseudoQuantize_object_at__tensorptrbf16gmemalign16o409640961_tensorptrbf16gmemalign16o409640961__tensorptrf32gmemo11_0","1","7","(256, 1, 1)","(4096, 1, 1)","0","10.0","Occupancy","Max Active Clusters","cluster","0",
"0","1430095","python3.12","127.0.0.1","kernel_cutlass_kernel_fouroversixkernelscute_sm100opsSm100IF3AdaptivePseudoQuantize_object_at__tensorptrbf16gmemalign16o409640961_tensorptrbf16gmemalign16o409640961__tensorptrf32gmemo11_0","1","7","(256, 1, 1)","(4096, 1, 1)","0","10.0","Occupancy","Max Cluster Size","block","16",
"0","1430095","python3.12","127.0.0.1","kernel_cutlass_kernel_fouroversixkernelscute_sm100opsSm100IF3AdaptivePseudoQuantize_object_at__tensorptrbf16gmemalign16o409640961_tensorptrbf16gmemalign16o409640961__tensorptrf32gmemo11_0","1","7","(256, 1, 1)","(4096, 1, 1)","0","10.0","Occupancy","Overall GPU Occupancy","%","0",
"0","1430095","python3.12","127.0.0.1","kernel_cutlass_kernel_fouroversixkernelscute_sm100opsSm100IF3AdaptivePseudoQuantize_object_at__tensorptrbf16gmemalign16o409640961_tensorptrbf16gmemalign16o409640961__tensorptrf32gmemo11_0","1","7","(256, 1, 1)","(4096, 1, 1)","0","10.0","Occupancy","Cluster Occupancy","%","0",
"0","1430095","python3.12","127.0.0.1","kernel_cutlass_kernel_fouroversixkernelscute_sm100opsSm100IF3AdaptivePseudoQuantize_object_at__tensorptrbf16gmemalign16o409640961_tensorptrbf16gmemalign16o409640961__tensorptrf32gmemo11_0","1","7","(256, 1, 1)","(4096, 1, 1)","0","10.0","Occupancy","Block Limit Barriers","block","32",
"0","1430095","python3.12","127.0.0.1","kernel_cutlass_kernel_fouroversixkernelscute_sm100opsSm100IF3AdaptivePseudoQuantize_object_at__tensorptrbf16gmemalign16o409640961_tensorptrbf16gmemalign16o409640961__tensorptrf32gmemo11_0","1","7","(256, 1, 1)","(4096, 1, 1)","0","10.0","Occupancy","Block Limit SM","block","32",
"0","1430095","python3.12","127.0.0.1","kernel_cutlass_kernel_fouroversixkernelscute_sm100opsSm100IF3AdaptivePseudoQuantize_object_at__tensorptrbf16gmemalign16o409640961_tensorptrbf16gmemalign16o409640961__tensorptrf32gmemo11_0","1","7","(256, 1, 1)","(4096, 1, 1)","0","10.0","Occupancy","Block Limit Registers","block","4",
"0","1430095","python3.12","127.0.0.1","kernel_cutlass_kernel_fouroversixkernelscute_sm100opsSm100IF3AdaptivePseudoQuantize_object_at__tensorptrbf16gmemalign16o409640961_tensorptrbf16gmemalign16o409640961__tensorptrf32gmemo11_0","1","7","(256, 1, 1)","(4096, 1, 1)","0","10.0","Occupancy","Block Limit Shared Mem","block","32",
"0","1430095","python3.12","127.0.0.1","kernel_cutlass_kernel_fouroversixkernelscute_sm100opsSm100IF3AdaptivePseudoQuantize_object_at__tensorptrbf16gmemalign16o409640961_tensorptrbf16gmemalign16o409640961__tensorptrf32gmemo11_0","1","7","(256, 1, 1)","(4096, 1, 1)","0","10.0","Occupancy","Block Limit Warps","block","8",
"0","1430095","python3.12","127.0.0.1","kernel_cutlass_kernel_fouroversixkernelscute_sm100opsSm100IF3AdaptivePseudoQuantize_object_at__tensorptrbf16gmemalign16o409640961_tensorptrbf16gmemalign16o409640961__tensorptrf32gmemo11_0","1","7","(256, 1, 1)","(4096, 1, 1)","0","10.0","Occupancy","Theoretical Active Warps per SM","warp","32",
"0","1430095","python3.12","127.0.0.1","kernel_cutlass_kernel_fouroversixkernelscute_sm100opsSm100IF3AdaptivePseudoQuantize_object_at__tensorptrbf16gmemalign16o409640961_tensorptrbf16gmemalign16o409640961__tensorptrf32gmemo11_0","1","7","(256, 1, 1)","(4096, 1, 1)","0","10.0","Occupancy","Theoretical Occupancy","%","50",
"0","1430095","python3.12","127.0.0.1","kernel_cutlass_kernel_fouroversixkernelscute_sm100opsSm100IF3AdaptivePseudoQuantize_object_at__tensorptrbf16gmemalign16o409640961_tensorptrbf16gmemalign16o409640961__tensorptrf32gmemo11_0","1","7","(256, 1, 1)","(4096, 1, 1)","0","10.0","Occupancy","Achieved Occupancy","%","42.92",
"0","1430095","python3.12","127.0.0.1","kernel_cutlass_kernel_fouroversixkernelscute_sm100opsSm100IF3AdaptivePseudoQuantize_object_at__tensorptrbf16gmemalign16o409640961_tensorptrbf16gmemalign16o409640961__tensorptrf32gmemo11_0","1","7","(256, 1, 1)","(4096, 1, 1)","0","10.0","Occupancy","Achieved Active Warps Per SM","warp","27.47",
"0","1430095","python3.12","127.0.0.1","kernel_cutlass_kernel_fouroversixkernelscute_sm100opsSm100IF3AdaptivePseudoQuantize_object_at__tensorptrbf16gmemalign16o409640961_tensorptrbf16gmemalign16o409640961__tensorptrf32gmemo11_0","1","7","(256, 1, 1)","(4096, 1, 1)","0","10.0","Occupancy","","","","TheoreticalOccupancy","OPT","The 8.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 16. This kernel's theoretical occupancy (50.0%) is limited by the number of required registers.","local","50"
