==WARNING== Could not deploy stock section files to "/home/dongyun/Documents/NVIDIA Nsight Compute/2026.1.0/Sections".
Set the HOME environment variable to a writable directory.
==WARNING== Using "/usr/local/cuda-13.2/nsight-compute-2026.1.0/target/linux-desktop-glibc_2_11_3-x64/../../sections" instead.
==WARNING== See https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#faq.
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Launch Statistics","Static Shared Memory Per Block","byte/block","0",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Launch Statistics","# SMs","SM","148",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Launch Statistics","Stack Size","","1024",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Launch Statistics","Threads","thread","262144",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Launch Statistics","# TPCs","","74",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Launch Statistics","Enabled TPC IDs","","all",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Launch Statistics","Uses Green Context","","0",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Launch Statistics","Waves Per SM","","1.38",
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","LaunchStats","","","","LaunchConfiguration","OPT","A wave of thread blocks is defined as the maximum number of blocks that can be executed in parallel on the target GPU. The number of blocks in a wave depends on the number of multiprocessors and the theoretical occupancy of the kernel. This kernel launch results in 1 full waves and a partial wave of 569 thread blocks. Under the assumption of a uniform execution duration of all thread blocks, this partial wave may account for up to 50.0% of the total runtime of this kernel. Try launching a grid with no partial wave. The overall impact of this tail effect also lessens with the number of full waves executed for a grid. See the Hardware Model (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-hw-model) description for more details on launch configurations.","global","50"
"0","1430009","python3.12","127.0.0.1","pseudo_quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","Occupancy","Max Active Clusters","cluster","0",
